codigo,descricao,Grupo,Classe
5240,TRANSPORTE RODOVIARIO - VEICULOS,SERVI¿S DE TRANSPORTE RODOVI¿RIO,"SERVIÇOS DE TRANSPORTE RODOVIÁRIO DE CARGA, POR VEÍCULOS RE-FRIGERADOS, CAMINHÕES TANQUE E OUTROS TIPOS"
24864,TRANSPORTE RODOVIARIO DE CARGA POR CAMINHOES TANQUE OU TANQUES SEMI-TRAILERS,SERVI¿S DE TRANSPORTE RODOVI¿RIO,"SERVIÇOS DE TRANSPORTE RODOVIÁRIO DE CARGA, POR VEÍCULOS RE-FRIGERADOS, CAMINHÕES TANQUE E OUTROS TIPOS"
24694,TRANSPORTE DUTOVIARIO,SERVI¿S DE TRANSPORTE VIA TUBULA¿O,SERVIÇOS DE TRANSPORTE VIA TUBULAÇÃO DE PRETRÓLEO E GÁS NATURAL
5100,TRANSPORTE MARITIMO - INTERNACIONAL / NACIONAL,SERVI¿S DE TRANSPORTE MAR¿IMO/COSTEIRO E TRANSOCE¿ICO,INVALIDO
24830,TRANSPORTE MARITIMO/COSTEIRO E TRANSOCEANICO DE CARGA EM NAVIOS TANQUES,SERVI¿S DE TRANSPORTE MAR¿IMO/COSTEIRO E TRANSOCE¿ICO,INVALIDO
3182,TRANSPORTE MARITIMO E FLUVIAL DE PESSOAL / CARGA,SERVI¿S DE TRANSPORTE MAR¿IMO/COSTEIRO E TRANSOCE¿ICO,SERVIÇOS DE TRANSPORTE MARÍTIMO/COSTEIRO E TRANSOCEÂNICO DE CARGA
3190,TRANSPORTE MARITIMO E FLUVIAL DE CARGA LIQUIDA,SERVI¿S DE TRANSPORTE MAR¿IMO/COSTEIRO E TRANSOCE¿ICO,SERVIÇOS DE TRANSPORTE MARÍTIMO/COSTEIRO E TRANSOCEÂNICO DE CARGA
3204,TRANSPORTE MARITIMO E FLUVIAL DE CARGA SECA,SERVI¿S DE TRANSPORTE MAR¿IMO/COSTEIRO E TRANSOCE¿ICO,SERVIÇOS DE TRANSPORTE MARÍTIMO/COSTEIRO E TRANSOCEÂNICO DE CARGA
5118,TRANSPORTE MARITIMO E FLUVIAL - CARGA  EXCEPCIONAL  INDIVISIVEL,SERVI¿S DE TRANSPORTE FLUVIAL/INTERIOR,INVALIDO
24775,SERVICO DE TRANSPORTE HIDROVIARIO,SERVI¿S DE TRANSPORTE FLUVIAL/INTERIOR,INVALIDO
24848,TRANSPORTE FLUVIAL/INTERIOR DE CARGA EM NAVIOS TANQUES,SERVI¿S DE TRANSPORTE FLUVIAL/INTERIOR,INVALIDO
3174,TRANSPORTE AEREO POR HELICOPTERO / AVIAO,SERVI¿S DE TRANSPORTE A¿EO DE PASSAGEIROS,INVALIDO
25275,PRESTACAO DE SERVICOS DE PILOTO DE AERONAVE,SERVI¿S DE TRANSPORTE A¿EO DE PASSAGEIROS,INVALIDO
25828,CONTRATACAO DE PASSAGEM AEREA JUNTO A COMPANHIA CREDENCIADA,SERVI¿S DE TRANSPORTE A¿EO DE PASSAGEIROS,INVALIDO
25208,TRANSPORTE AEREO - CARGAS / ENCOMENDAS,SERVI¿S DE TRANSPORTE A¿EO DE CARGA,INVALIDO
25844,TRANSPORTE AEROVIARIO VALORES,SERVI¿S DE TRANSPORTE A¿EO DE CARGA,INVALIDO
15032,MOVIMENTACAO CARGA GERAL / BRACAGEM,SERVI¿S DE CARGA E DESCARGA,INVALIDO
15890,ESTIVA - CARREGADOR / OPERADOR CARGA,SERVI¿S DE CARGA E DESCARGA,INVALIDO
15091,ICAMENTO - MOVEIS / CARGA / EQUIPAMENTO,SERVI¿S DE CARGA E DESCARGA,OUTROS SERVIÇOS DE MOVIMENTAÇÃO DE CARGA
13803,ARMAZENAMENTO / CONSERVACAO / GUARDA DE GRAO,SERVI¿S DE ARMAZENAGEM,INVALIDO
14087,ARMAZENAGEM EM GERAL,SERVI¿S DE ARMAZENAGEM,INVALIDO
14117,ARMAZENAGEM FRIGORIFICA,SERVI¿S DE ARMAZENAGEM,INVALIDO
14605,ARMAZENAMENTO DE GRAO - EM SILO,SERVI¿S DE ARMAZENAGEM,INVALIDO
27685,SERVICO DE ALMOXARIFADO  VIRTUAL DE MATERIAL DE CONSUMO E GERENCIAMENTO DE MEIOS LOGISTICOS,SERVI¿S DE ARMAZENAGEM,SERVIÇOS DE ARMAZENAGEM
19364,ARMAZENAMENTO / BENEFICIAMENTO - GRAO,SERVI¿S DE ARMAZENAGEM,OUTROS SERVIÇOS DE ARMAZENAMENTO OU DE ARMAZENAGEM
24910,SERVICOS DE PRATICAGEM E ATRACACAO,SERVI¿S DE SUPORTE PARA TRANSPORTE AQU¿TICO,INVALIDO
14419,TRANSPORTE DE MUDANCA - INTERNACIONAL,SERVI¿S DE SUPORTE PARA TRANSPORTE A¿EO OU ESPACIAL,INVALIDO
8664,MOVIMENTACAO DE CARGA AEROPORTUARIA,SERVI¿S DE SUPORTE PARA TRANSPORTE A¿EO OU ESPACIAL,SERVIÇOS DE ADMINISTRAÇÃO AEROPORTUÁRIA
24465,SERVICOS DE MANUTENCAO AEROPORTUARIA,SERVI¿S DE SUPORTE PARA TRANSPORTE A¿EO OU ESPACIAL,OUTROS SUPORTES E SERVIÇOS PARA O TRANSPORTE AÉREO OU ESPACIAL
3719,PRESTACAO DE SERVICOS DE AGENCIAMENTO DE VIAGENS,"SERVI¿S DE AG¿CIA DE VIAGENS, OPERADORAS DE TURISMO E GUIATUR¿TICO",INVALIDO
24791,FORNECIMENTO PASSAGEM FLUVIAL,"SERVI¿S DE AG¿CIA DE VIAGENS, OPERADORAS DE TURISMO E GUIATUR¿TICO",SERVIÇOS DE AGÊNCIA DE VIAGENS E OPERADORAS DE TURISMO
9920,INFORMACAO SOBRE ROTEIRO TURISTICO NACIONAL E INTERNACIONAL,"SERVI¿S DE AG¿CIA DE VIAGENS, OPERADORAS DE TURISMO E GUIATUR¿TICO",SERVIÇOS DE GUIAS TURÍSTICOS
9938,"INFORMACAO SOBRE EVENTOS SOCIAIS, ESPORTIVOS, CULTURAIS  NA-CIONAIS E INTERNACIONAIS","SERVI¿S DE AG¿CIA DE VIAGENS, OPERADORAS DE TURISMO E GUIATUR¿TICO",SERVIÇOS DE GUIAS TURÍSTICOS
3360,TRANSPORTE INTERMODAL / MULTIMODAL,SERVI¿S AUXILIARES E OUTROS SERVI¿S DE TRANSPORTE AUXILIAR,INVALIDO
5533,DESPACHO DE CARGA / ENCOMENDA VIA  AEREA / TERRESTRE - NACIONAL/INTERNACIONAL,SERVI¿S AUXILIARES E OUTROS SERVI¿S DE TRANSPORTE AUXILIAR,INVALIDO
8656,TRANSPORTE SUPERFICIE  EM  AEROPORTOS - PASSAGEIRO / CARGA /AERONAVE / EQUIPAMENTO,SERVI¿S AUXILIARES E OUTROS SERVI¿S DE TRANSPORTE AUXILIAR,INVALIDO
13897,AGENCIAMENTO DE CARGA AEREA / TERRESTRE / MARITIMA / FLUVIAL,SERVI¿S AUXILIARES E OUTROS SERVI¿S DE TRANSPORTE AUXILIAR,INVALIDO
23027,FORNECIMENTO PASSAGEM RODOVIARIA - MENOR TAXA DE SERVICO,SERVI¿S AUXILIARES E OUTROS SERVI¿S DE TRANSPORTE AUXILIAR,INVALIDO
16470,COMERCIALIZACAO / DISTRIBUICAO - VALE TRANSPORTE,SERVI¿S AUXILIARES E OUTROS SERVI¿S DE TRANSPORTE AUXILIAR,OUTROS SERVIÇOS AUXILIARES DE TRANSPORTE N.C.P
30176,PRESTACAO DE SERVICO DE TRANSPORTE ESCOLAR ENVOLVENDO VEICULO/CONDUCAO/MANUTENCAO/COMBUSTIVEL,SERVI¿S AUXILIARES E OUTROS SERVI¿S DE TRANSPORTE AUXILIAR,OUTROS SERVIÇOS AUXILIARES DE TRANSPORTE N.C.P
4286,COMUNICACAO POR CORREIO,SERVI¿S POSTAL E DE CORREIO,INVALIDO
14982,EMBALAGEM / ETIQUETAGEM / POSTAGEM - ENCOMENDA,SERVI¿S POSTAL E DE CORREIO,INVALIDO
4120,ENERGIA ELETRICA - FORNECIMENTO MERCADO REGULADO,SERVI¿S DE DISTRIBUI¿O DE ELETRICIDADE E DISTRIBUI¿O DE  G¿S ATRAV¿ DE TUBULA¿O,SERVIÇOS DE TRANSMISSÃO E DISTRIBUIÇÃO DE ELETRICIDADE
27863,ENERGIA ELETRICA - FORNECIMENTO MERCADO LIVRE,SERVI¿S DE DISTRIBUI¿O DE ELETRICIDADE E DISTRIBUI¿O DE  G¿S ATRAV¿ DE TUBULA¿O,SERVIÇOS DE TRANSMISSÃO E DISTRIBUIÇÃO DE ELETRICIDADE
27960,SERVIÇO DE MONITORAMENTO DE ENERGIA ELÉTRICA,SERVI¿S DE DISTRIBUI¿O DE ELETRICIDADE E DISTRIBUI¿O DE  G¿S ATRAV¿ DE TUBULA¿O,SERVIÇOS DE TRANSMISSÃO E DISTRIBUIÇÃO DE ELETRICIDADE
4138,FORNECIMENTO DE GAS CANALIZADO,SERVI¿S DE DISTRIBUI¿O DE ELETRICIDADE E DISTRIBUI¿O DE  G¿S ATRAV¿ DE TUBULA¿O,SERVIÇOS DE DISTRIBUIÇÃO DE GÁS ATRAVÉS DE TUBULAÇÃO
4146,FORNECIMENTO DE AGUA CANALIZADA,SERVI¿S DE DISTRIBUI¿O DE ¿GUA ATRAV¿ DE TUBULA¿O,INVALIDO
17299,FORNECIMENTO / TRANSPORTE DE AGUA - CARRO PIPA,SERVI¿S DE DISTRIBUI¿O DE ¿GUA ATRAV¿ DE TUBULA¿O,INVALIDO
22845,FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO,SERVI¿S DE DISTRIBUI¿O DE ¿GUA ATRAV¿ DE TUBULA¿O,INVALIDO
27979,SERVICO DE MONITORAMENTO DE ABASTECIMENTO DE AGUA,SERVI¿S DE DISTRIBUI¿O DE ¿GUA ATRAV¿ DE TUBULA¿O,OUTROS SERVIÇOS DE FORNECIMENTO E DISTRIBUIÇÃO DE ÁGUA
5525,CAMBIO - MOEDA ESTRANGEIRA,"SERVI¿S DE INTERMEDIA¿O FINANCEIRA,EXCETO SERVI¿ BANC¿RIODE INVESTIMENTO,SERVI¿S DE SEGUROS E DE PENS¿S",INVALIDO
16195,RECOLHIMENTO DE TAXA / IMPOSTO / MULTA,"SERVI¿S DE INTERMEDIA¿O FINANCEIRA,EXCETO SERVI¿ BANC¿RIODE INVESTIMENTO,SERVI¿S DE SEGUROS E DE PENS¿S",INVALIDO
18368,ADMINISTRACAO / OPERACAO - PEDAGIO,"SERVI¿S DE INTERMEDIA¿O FINANCEIRA,EXCETO SERVI¿ BANC¿RIODE INVESTIMENTO,SERVI¿S DE SEGUROS E DE PENS¿S",INVALIDO
18910,PECULIO,"SERVI¿S DE INTERMEDIA¿O FINANCEIRA,EXCETO SERVI¿ BANC¿RIODE INVESTIMENTO,SERVI¿S DE SEGUROS E DE PENS¿S",INVALIDO
19941,RECEBIMENTO TARIFA PUBLICA,"SERVI¿S DE INTERMEDIA¿O FINANCEIRA,EXCETO SERVI¿ BANC¿RIODE INVESTIMENTO,SERVI¿S DE SEGUROS E DE PENS¿S",INVALIDO
20010,RECOLHIMENTO CONTRIBUICAO / ANUIDADE,"SERVI¿S DE INTERMEDIA¿O FINANCEIRA,EXCETO SERVI¿ BANC¿RIODE INVESTIMENTO,SERVI¿S DE SEGUROS E DE PENS¿S",INVALIDO
20362,PRESTACAO DE SERVICOS BANCARIOS,"SERVI¿S DE INTERMEDIA¿O FINANCEIRA,EXCETO SERVI¿ BANC¿RIODE INVESTIMENTO,SERVI¿S DE SEGUROS E DE PENS¿S",INVALIDO
21156,FORNECIMENTO CUPOM - PEDAGIO,"SERVI¿S DE INTERMEDIA¿O FINANCEIRA,EXCETO SERVI¿ BANC¿RIODE INVESTIMENTO,SERVI¿S DE SEGUROS E DE PENS¿S",INVALIDO
21300,ADMINISTRACAO - COBRANCA,"SERVI¿S DE INTERMEDIA¿O FINANCEIRA,EXCETO SERVI¿ BANC¿RIODE INVESTIMENTO,SERVI¿S DE SEGUROS E DE PENS¿S",INVALIDO
21849,PAGAMENTO DIARIA - NACIONAL / INTERNACIONAL,"SERVI¿S DE INTERMEDIA¿O FINANCEIRA,EXCETO SERVI¿ BANC¿RIODE INVESTIMENTO,SERVI¿S DE SEGUROS E DE PENS¿S",INVALIDO
21857,PAGAMENTO DESPESA COM PESSOAL,"SERVI¿S DE INTERMEDIA¿O FINANCEIRA,EXCETO SERVI¿ BANC¿RIODE INVESTIMENTO,SERVI¿S DE SEGUROS E DE PENS¿S",INVALIDO
22764,PAGAMENTO COBERTURAS SEGURO VEÍCULO,"SERVI¿S DE INTERMEDIA¿O FINANCEIRA,EXCETO SERVI¿ BANC¿RIODE INVESTIMENTO,SERVI¿S DE SEGUROS E DE PENS¿S",INVALIDO
23132,PAGAMENTO FATURA TELEFONICA,"SERVI¿S DE INTERMEDIA¿O FINANCEIRA,EXCETO SERVI¿ BANC¿RIODE INVESTIMENTO,SERVI¿S DE SEGUROS E DE PENS¿S",INVALIDO
21903,PEDAGIO ELETRONICO,"SERVI¿S DE INTERMEDIA¿O FINANCEIRA,EXCETO SERVI¿ BANC¿RIODE INVESTIMENTO,SERVI¿S DE SEGUROS E DE PENS¿S","SERVIÇOS DE INTERMEDIAÇÃO FINANCEIRA,EXCETO SERVIÇO BANCÁRIODE INVESTIMENTO,SERVIÇOS DE SEGUROS E DE PENSÕES"
13811,SERVICO BANCARIO,SERVI¿S BANC¿RIO DE INVESTIMENTO,INVALIDO
12912,PREVIDENCIA COMPLEMENTAR,SERVI¿S DE SEGUROS E DE PENS¿S(EXCETO SERVI¿ DE RESEGURO)EXCETO SERVI¿S DE SEGURIDADE SOCIAL COMPULS¿IA,INVALIDO
13943,CORRETAGEM - SEGURO,SERVI¿S DE SEGUROS E DE PENS¿S(EXCETO SERVI¿ DE RESEGURO)EXCETO SERVI¿S DE SEGURIDADE SOCIAL COMPULS¿IA,INVALIDO
25020,SEGURO AERONAVES,SERVI¿S DE SEGUROS E DE PENS¿S(EXCETO SERVI¿ DE RESEGURO)EXCETO SERVI¿S DE SEGURIDADE SOCIAL COMPULS¿IA,SERVIÇOS DE SEGUROS DE VIDA E DE PENSÕES(EXCETO SERVIÇOS DE RESEGURO)
30142,SEGURO DE VIDA COLETIVO,SERVI¿S DE SEGUROS E DE PENS¿S(EXCETO SERVI¿ DE RESEGURO)EXCETO SERVI¿S DE SEGURIDADE SOCIAL COMPULS¿IA,SERVIÇOS DE SEGUROS DE VIDA E DE PENSÕES(EXCETO SERVIÇOS DE RESEGURO)
906,SEGURO / GARANTIA,SERVI¿S DE SEGUROS E DE PENS¿S(EXCETO SERVI¿ DE RESEGURO)EXCETO SERVI¿S DE SEGURIDADE SOCIAL COMPULS¿IA,"SERVIÇOS DE SEGUROS DE TRANSPORTE MARÍTIMO, AÉREO, VEÍCULOS À MOTOR, DE FRETE, DE PROPRIEDADE/BENS INDIVIDUAIS"
30126,SEGURO PATRIMONIAL,SERVI¿S DE SEGUROS E DE PENS¿S(EXCETO SERVI¿ DE RESEGURO)EXCETO SERVI¿S DE SEGURIDADE SOCIAL COMPULS¿IA,"SERVIÇOS DE SEGUROS DE TRANSPORTE MARÍTIMO, AÉREO, VEÍCULOS À MOTOR, DE FRETE, DE PROPRIEDADE/BENS INDIVIDUAIS"
30127,SEGURO AUTOMOTIVO,SERVI¿S DE SEGUROS E DE PENS¿S(EXCETO SERVI¿ DE RESEGURO)EXCETO SERVI¿S DE SEGURIDADE SOCIAL COMPULS¿IA,"SERVIÇOS DE SEGUROS DE TRANSPORTE MARÍTIMO, AÉREO, VEÍCULOS À MOTOR, DE FRETE, DE PROPRIEDADE/BENS INDIVIDUAIS"
15385,CONFERENCIA / ENVELOPAMENTO / PAGAMENTO DE VALORES,SERVI¿S AUXILIARES DA INTERMEDIA¿O FINANCEIRA EXCETO OS DESEGUROS E DE PENS¿S,INVALIDO
8567,HEMOTERAPIA - TRANSAMINASE PIRUVICA - TGP OU ALT - COMPONEN-TE HEMOTERAPICO,SERVI¿S AUXILIARES DA INTERMEDIA¿O FINANCEIRA EXCETO OS DESEGUROS E DE PENS¿S,OUTROS SERVIÇOS AUXILIARES DA INTERMEDIAÇÃO FINANCEIRA
24724,INVESTIMENTO COLIGADA/CONTROLADA,SERVI¿S AUXILIARES DA INTERMEDIA¿O FINANCEIRA EXCETO OS DESEGUROS E DE PENS¿S,OUTROS SERVIÇOS AUXILIARES DA INTERMEDIAÇÃO FINANCEIRA
4316,LOCACAO DE IMOVEL,SERVI¿S IMOBILI¿RIOS RELATIVOS A LOCA¿O OU ARRENDAMENTO,INVALIDO
14630,ESTACIONAMENTO DE VEICULOS AUTOMOTORES - GERENCIA / CONTROLE,SERVI¿S IMOBILI¿RIOS RELATIVOS A LOCA¿O OU ARRENDAMENTO,INVALIDO
17566,CONSULTORIA E ASSESSORIA - IMOBILIARIA,SERVI¿S IMOBILI¿RIOS RELATIVOS A LOCA¿O OU ARRENDAMENTO,INVALIDO
19356,CONCESSAO USO - AREA / IMOVEL PUBLICO,SERVI¿S IMOBILI¿RIOS RELATIVOS A LOCA¿O OU ARRENDAMENTO,INVALIDO
15490,PSICOPEDAGOGIA CLINICA,SERVI¿S IMOBILI¿RIOS RELATIVOS A LOCA¿O OU ARRENDAMENTO,"SERVIÇOS DE ARRENDAMENTO OU LEASING RELATIVOS A BENS REAIS  PRÓPRIOS OU ARRENDADOS, RESIDENCIAIS E NÃO RESIDENCIAIS"
25429,LOCACAO VAGA ESTACIONAMENTO / ATRACADOURO,SERVI¿S IMOBILI¿RIOS RELATIVOS A LOCA¿O OU ARRENDAMENTO,"SERVIÇOS DE ARRENDAMENTO OU LEASING RELATIVOS A BENS REAIS  PRÓPRIOS OU ARRENDADOS, RESIDENCIAIS E NÃO RESIDENCIAIS"
4014,LOCACAO DE VEICULOS - LEVES / PESADOS,SERVI¿S IMOBILI¿RIOS RELATIVOS A LOCA¿O OU ARRENDAMENTO,SERVIÇOS IMOBILIÁRIOS RELATIVOS A LOCAÇÃO OU ARRENDAMENTO
17809,LOCACAO / INSTALACAO / MANUTENCAO - COBERTURA/PASSARELA/TOLDO/BARRACA,SERVI¿S IMOBILI¿RIOS RELATIVOS A LOCA¿O OU ARRENDAMENTO,SERVIÇOS IMOBILIÁRIOS RELATIVOS A LOCAÇÃO OU ARRENDAMENTO
5630,SERVICO IMOBILIARIO,SERVI¿S IMOBILI¿RIOS COMISSIONADOS OU POR CONTRATO,INVALIDO
17426,CONDOMINIO - GERENCIA / MANUTENCAO DE IMOVEL / ADMINISTRACAO,SERVI¿S IMOBILI¿RIOS COMISSIONADOS OU POR CONTRATO,INVALIDO
21784,"ESTUDO, AVALIACAO, PROJETO - IMOVEIS",SERVI¿S IMOBILI¿RIOS COMISSIONADOS OU POR CONTRATO,SERVIÇOS DE AVALIAÇÃO DE PROPRIEDADES COMISSIONADOS OU POR  CONTRATO
4090,LOCACAO DE MAQUINAS DE ESCREVER E CALCULAR,"SERVI¿S DE LEASING OU ALUGUEL VE¿ULOS A MOTOR, FERROVI¿RIOEMBARCA¿ES, AERONAVES, DE EQUIPAMENTO DE TRANSPORTE, S/OPER",INVALIDO
17990,LOCACAO EQUIPAMENTOS DE IMPRESSAO,"SERVI¿S DE LEASING OU ALUGUEL VE¿ULOS A MOTOR, FERROVI¿RIOEMBARCA¿ES, AERONAVES, DE EQUIPAMENTO DE TRANSPORTE, S/OPER",INVALIDO
18228,LOCACAO DE EQUIPAMENTO - CONDICIONAMENTO FISICO,"SERVI¿S DE LEASING OU ALUGUEL VE¿ULOS A MOTOR, FERROVI¿RIOEMBARCA¿ES, AERONAVES, DE EQUIPAMENTO DE TRANSPORTE, S/OPER",INVALIDO
12556,LOCACAO DE EQUIPAMENTO AUDIOVISUAL / SOM / VIDEO / FILMAGEM,"SERVI¿S DE LEASING OU ALUGUEL VE¿ULOS A MOTOR, FERROVI¿RIOEMBARCA¿ES, AERONAVES, DE EQUIPAMENTO DE TRANSPORTE, S/OPER",SERVIÇOS DE LEASING OU ALUGUEL DE OUTROS TIPOS DE MAQUINARIAE EQUIPAMENTO SEM OPERADOR
15750,INFORMATICA - LOCACAO EQUIPAMENTOS,"SERVI¿S DE LEASING OU ALUGUEL VE¿ULOS A MOTOR, FERROVI¿RIOEMBARCA¿ES, AERONAVES, DE EQUIPAMENTO DE TRANSPORTE, S/OPER",SERVIÇOS DE LEASING OU ALUGUEL DE OUTROS TIPOS DE MAQUINARIAE EQUIPAMENTO SEM OPERADOR
20222,LOCACAO EQUIPAMENTO / INSTRUMENTO / PECA / COMPONENTE - MEDICO / ODONTOLOGICO / OFTALMOLOGICO,"SERVI¿S DE LEASING OU ALUGUEL VE¿ULOS A MOTOR, FERROVI¿RIOEMBARCA¿ES, AERONAVES, DE EQUIPAMENTO DE TRANSPORTE, S/OPER",SERVIÇOS DE LEASING OU ALUGUEL DE OUTROS TIPOS DE MAQUINARIAE EQUIPAMENTO SEM OPERADOR
20885,LOCACAO ACUMULADOR E ESTABILIZADORES ELETRICOS,"SERVI¿S DE LEASING OU ALUGUEL VE¿ULOS A MOTOR, FERROVI¿RIOEMBARCA¿ES, AERONAVES, DE EQUIPAMENTO DE TRANSPORTE, S/OPER",SERVIÇOS DE LEASING OU ALUGUEL DE OUTROS TIPOS DE MAQUINARIAE EQUIPAMENTO SEM OPERADOR
21490,LOCACAO EQUIPAMENTO - TRADUCAO SIMULTANEA / SONORIZACAO,"SERVI¿S DE LEASING OU ALUGUEL VE¿ULOS A MOTOR, FERROVI¿RIOEMBARCA¿ES, AERONAVES, DE EQUIPAMENTO DE TRANSPORTE, S/OPER",SERVIÇOS DE LEASING OU ALUGUEL DE OUTROS TIPOS DE MAQUINARIAE EQUIPAMENTO SEM OPERADOR
21679,LOCACAO GERADOR ELETRICO,"SERVI¿S DE LEASING OU ALUGUEL VE¿ULOS A MOTOR, FERROVI¿RIOEMBARCA¿ES, AERONAVES, DE EQUIPAMENTO DE TRANSPORTE, S/OPER",SERVIÇOS DE LEASING OU ALUGUEL DE OUTROS TIPOS DE MAQUINARIAE EQUIPAMENTO SEM OPERADOR
21733,LOCACAO/MANUTENCAO MAQUINA VENDA AUTOMATICA,"SERVI¿S DE LEASING OU ALUGUEL VE¿ULOS A MOTOR, FERROVI¿RIOEMBARCA¿ES, AERONAVES, DE EQUIPAMENTO DE TRANSPORTE, S/OPER",SERVIÇOS DE LEASING OU ALUGUEL DE OUTROS TIPOS DE MAQUINARIAE EQUIPAMENTO SEM OPERADOR
21962,LOCACAO TRANSFORMADOR ENERGIA,"SERVI¿S DE LEASING OU ALUGUEL VE¿ULOS A MOTOR, FERROVI¿RIOEMBARCA¿ES, AERONAVES, DE EQUIPAMENTO DE TRANSPORTE, S/OPER",SERVIÇOS DE LEASING OU ALUGUEL DE OUTROS TIPOS DE MAQUINARIAE EQUIPAMENTO SEM OPERADOR
22233,LOCACAO DE ENERGIA ININTERRUPTA (NOBREAK),"SERVI¿S DE LEASING OU ALUGUEL VE¿ULOS A MOTOR, FERROVI¿RIOEMBARCA¿ES, AERONAVES, DE EQUIPAMENTO DE TRANSPORTE, S/OPER",SERVIÇOS DE LEASING OU ALUGUEL DE OUTROS TIPOS DE MAQUINARIAE EQUIPAMENTO SEM OPERADOR
22829,LOCACAO / MANUTENCAO MAQUINA HEMODIALISE,"SERVI¿S DE LEASING OU ALUGUEL VE¿ULOS A MOTOR, FERROVI¿RIOEMBARCA¿ES, AERONAVES, DE EQUIPAMENTO DE TRANSPORTE, S/OPER",SERVIÇOS DE LEASING OU ALUGUEL DE OUTROS TIPOS DE MAQUINARIAE EQUIPAMENTO SEM OPERADOR
23019,LOCACAO APARELHO TRANSMISSAO/RECEPCAO MENSAGENS,"SERVI¿S DE LEASING OU ALUGUEL VE¿ULOS A MOTOR, FERROVI¿RIOEMBARCA¿ES, AERONAVES, DE EQUIPAMENTO DE TRANSPORTE, S/OPER",SERVIÇOS DE LEASING OU ALUGUEL DE OUTROS TIPOS DE MAQUINARIAE EQUIPAMENTO SEM OPERADOR
24589,LOCACAO SONDA PERFURACAO E PRODUCAO,"SERVI¿S DE LEASING OU ALUGUEL VE¿ULOS A MOTOR, FERROVI¿RIOEMBARCA¿ES, AERONAVES, DE EQUIPAMENTO DE TRANSPORTE, S/OPER",SERVIÇOS DE LEASING OU ALUGUEL DE OUTROS TIPOS DE MAQUINARIAE EQUIPAMENTO SEM OPERADOR
24600,LOCACAO SONDAS E PLATAFORMAS - TRANSHIPMENT,"SERVI¿S DE LEASING OU ALUGUEL VE¿ULOS A MOTOR, FERROVI¿RIOEMBARCA¿ES, AERONAVES, DE EQUIPAMENTO DE TRANSPORTE, S/OPER",SERVIÇOS DE LEASING OU ALUGUEL DE OUTROS TIPOS DE MAQUINARIAE EQUIPAMENTO SEM OPERADOR
30003,LOCACAO DE MATERIAIS E SERVICOS DE ILUMINACAO,"SERVI¿S DE LEASING OU ALUGUEL VE¿ULOS A MOTOR, FERROVI¿RIOEMBARCA¿ES, AERONAVES, DE EQUIPAMENTO DE TRANSPORTE, S/OPER",SERVIÇOS DE LEASING OU ALUGUEL DE OUTROS TIPOS DE MAQUINARIAE EQUIPAMENTO SEM OPERADOR
4049,LOCACAO EQUIPAMENTO ELEVACAO / MOVIMENTACAO DE CARGA,SERVI¿S DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS,INVALIDO
4057,LOCACAO DE ANDAIMES,SERVI¿S DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS,INVALIDO
4065,LOCACAO DE EQUIPAMENTOS DE TELECOMUNICACOES,SERVI¿S DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS,INVALIDO
4189,FRETAMENTO,SERVI¿S DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS,INVALIDO
14206,LOCACAO DE EQUIPAMENTO DE LABORATORIO,SERVI¿S DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS,INVALIDO
19720,ARRENDAMENTO,SERVI¿S DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS,INVALIDO
22110,LOCACAO EQUIPAMENTO / PRODUCAO GRAVACAO - ESPERA TELEFONICA,SERVI¿S DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS,INVALIDO
24414,SERVICO DE LOCACAO DE MATERIAIS BLINDADOS EM GERAL,SERVI¿S DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS,INVALIDO
21750,LOCACAO EQUIPAMENTO RADIOCOMUNICACAO,SERVI¿S DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS,"SERVIÇOS DE LEASING OU ALUGUEL DE TELEVISORES, RADIOS, GRAVADORES DE VÍDEO E EQUIPAMENTOS E ACESSÓRIOS CORRELATOS"
17051,LOCACAO DE LOUCAS / TALHERES / CRISTAIS,SERVI¿S DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS,SERVIÇOS DE LEASING OU ALUGUEL DE MÓVEIS E OUTROS UTENSÍLIOSE APARELHOS DOMÉSTICOS
20877,LOCACAO DE MOBILIARIO HOSPITALAR,SERVI¿S DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS,SERVIÇOS DE LEASING OU ALUGUEL DE MÓVEIS E OUTROS UTENSÍLIOSE APARELHOS DOMÉSTICOS
4006,LOCACAO DE COMPUTADORES / PERIFERICOS,SERVI¿S DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS,SERVIÇOS DE LEASING OU ALUGUEL DE MAQUINARIA E EQUIPAMENTOS DE ARTESANATO
